unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,oracle_checks
cis_oracle_oracle_4.17_0044,ORACLE,CIS,cis_oracle,v1.0,4.17,Ensure write level Object Storage logging is enabled for all buckets,Object Storage write logs will log all write requests made to objects in a bucket.,4 Section,S3,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_object_storage_bucket_write_access_logging_enabled
cis_oracle_oracle_4.18_0045,ORACLE,CIS,cis_oracle,v1.0,4.18,Ensure a notification is configured for Local OCI User Authentication,It is recommended that an Event Rule and Notification be set up when a user in the via OCI local authentication. Event Rules are compartment-scoped and will detect events in child compartments. This Event rule is required to be created at the root compartment level.,4 Section,,0,manual,,1. https://docs.oracle.com/en- us/iaas/Content/Security/Reference/iam_security_topic- IAM_Federation.htm#IAM_Federation,oracle_controls_FINAL_20251031_220049.csv,oracle_events_rule_identity_signon_local_auth_notification_configured
cis_oracle_oracle_5.1.1_0046,ORACLE,CIS,cis_oracle,v1.0,5.1.1,Ensure no Object Storage buckets are publicly visible.,A bucket is a logical container for storing objects. It is associated with a single compartment that has policies that determine what action a user can perform on a bucket and on all the objects in the bucket. By Default a newly created bucket is private. It is recommended that no bucket be publicly accessible.,5 Section,S3,1,automated,,1. https://docs.oracle.com/en-us/iaas/Content/Object/Tasks/managingbuckets.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_object_storage_bucket_public_access_restricted
cis_oracle_oracle_5.1.2_0047,ORACLE,CIS,cis_oracle,v1.0,5.1.2,Ensure Object Storage Buckets are encrypted with a Customer Managed Key (CMK).,"Oracle Object Storage buckets support encryption with a Customer Managed Key (CMK). By default, Object Storage buckets are encrypted with an Oracle managed key.",5 Section,S3,1,automated,,1. https://docs.oracle.com/en/solutions/oci-best-practices/protect-data- rest1.html#GUID-9C0F713E-4C67-43C6-80CA-525A6AB221F1 2. https://docs.oracle.com/en-us/iaas/Content/Object/Tasks/encryption.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_objectstorage_bucket_encryption_cmk_enabled
cis_oracle_oracle_5.1.3_0048,ORACLE,CIS,cis_oracle,v1.0,5.1.3,Ensure Versioning is Enabled for Object Storage Buckets,"A bucket is a logical container for storing objects. Object versioning is enabled at the bucket level and is disabled by default upon creation. Versioning directs Object Storage to automatically create an object version each time a new object is uploaded, an existing object is overwritten, or when an object is deleted. You can enable object versioning at bucket creation time or later.",5 Section,S3,1,automated,,1. https://docs.oracle.com/en-us/iaas/Content/Object/Tasks/usingversioning.htm 2. https://docs.oracle.com/en- us/iaas/api/#/en/objectstorage/20160918/Bucket/GetBucket 5.2 Block Volumes This section contains recommendations for configuring block volume related options.,oracle_controls_FINAL_20251031_220049.csv,oracle_objectstorage_bucket_versioning_enabled
cis_oracle_oracle_5.2.1_0049,ORACLE,CIS,cis_oracle,v1.0,5.2.1,Ensure Block Volumes are encrypted with Customer Managed Keys (CMK).,"Oracle Cloud Infrastructure Block Volume service lets you dynamically provision and manage block storage volumes. By default, the Oracle service manages the keys that encrypt block volumes. Block Volumes can also be encrypted using a customer managed key. Terminated Block Volumes cannot be recovered and any data on a terminated volume is permanently lost. However, Block Volumes can exist in a terminated state within the OCI Portal and CLI for some time after deleting. As such, any Block Volumes in this state should not be considered when assessing this policy.",5 Section,EBS,1,automated,,1. https://docs.oracle.com/en/solutions/oci-best-practices/protect-data- rest1.html#GUID-BA1F5A20-8C78-49E3-8183-927F0CC6F6CC 2. https://docs.oracle.com/en-us/iaas/Content/Block/Concepts/overview.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_block_volume_encryption_customer_managed_key_check
cis_oracle_oracle_5.2.2_0050,ORACLE,CIS,cis_oracle,v1.0,5.2.2,Ensure boot volumes are encrypted with Customer Managed Key (CMK).,"When you launch a virtual machine (VM) or bare metal instance based on a platform image or custom image, a new boot volume for the instance is created in the same compartment. That boot volume is associated with that instance until you terminate the instance. By default, the Oracle service manages the keys that encrypt this boot volume. Boot Volumes can also be encrypted using a customer managed key.",5 Section,EC2,1,automated,,1. https://docs.oracle.com/en/solutions/oci-best-practices/protect-data- rest1.html#GUID-BA1F5A20-8C78-49E3-8183-927F0CC6F6CC,oracle_controls_FINAL_20251031_220049.csv,oracle_bv_boot_volume_encryption_customer_managed_key_enabled
cis_oracle_oracle_5.3.1_0051,ORACLE,CIS,cis_oracle,v1.0,5.3.1,Ensure File Storage Systems are encrypted with Customer Managed Keys (CMK),"Oracle Cloud Infrastructure File Storage service (FSS) provides a durable, scalable, secure, enterprise-grade network file system. By default, the Oracle service manages the keys that encrypt FSS file systems. FSS file systems can also be encrypted using a customer managed key.",5 Section,,0,manual,,1. https://docs.oracle.com/en/solutions/oci-best-practices/protect-data- rest1.html#GUID-BA1F5A20-8C78-49E3-8183-927F0CC6F6CC 2. https://docs.oracle.com/en- us/iaas/Content/File/Concepts/filestorageoverview.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_file_storage_file_system_customer_managed_key_encryption_enabled
cis_oracle_oracle_6.2_0052,ORACLE,CIS,cis_oracle,v1.0,6.2,Ensure no resources are created in the root compartment,"When you create a cloud resource such as an instance, block volume, or cloud network, you must specify to which compartment you want the resource to belong. Placing resources in the root compartment makes it difficult to organize and isolate those resources.",6 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_search_resource_no_root_compartment
cis_oracle_oracle_2.1.2_0053,ORACLE,CIS,cis_oracle,v1.0,2.1.2,Ensure OKE service level admins are created to manage OKE,"OKE integrates with Oracle Cloud Infrastructure IAM for authentication and authorization, for all interfaces (the Console, SDK or CLI, and REST API). To create, update, and delete clusters and node pools, users must be in groups and those group must have the necessary access. Certain cluster operations created by Container Engine for Kubernetes may require additional permissions granted via a Kubernetes RBAC role or cluster role. One example is the installing the metrics server which requires additional K8s permissions. The following required policy statements to enable users to use Container Engine for Kubernetes to create, update, and delete clusters and node pools: Allow group to manage instance-family in Allow group to use subnets in Allow group to read virtual-network-family in Allow group to use vnics in Allow group to inspect compartments in Allow group to manage cluster-family in",2 Section,IAM,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_group_policy_oke_admin_required_permissions
cis_oracle_oracle_2.2.2_0054,ORACLE,CIS,cis_oracle,v1.0,2.2.2,Ensure OKE service level admins are created to manage OKE,"OKE integrates with Oracle Cloud Infrastructure IAM for authentication and authorization, for all interfaces (the Console, SDK or CLI, and REST API). To create, update, and delete clusters and node pools, users must be in groups and those group must have the necessary access. Certain cluster operations created by Container Engine for Kubernetes may require additional permissions granted via a Kubernetes RBAC role or cluster role. One example is the installing the metrics server which requires additional K8s permissions. The following required policy statements to enable users to use Container Engine for Kubernetes to create, update, and delete clusters and node pools: Allow group to manage instance-family in Allow group to use subnets in Allow group to read virtual-network-family in Allow group to use vnics in Allow group to inspect compartments in Allow group to manage cluster-family in",2 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_group_policy_verification
cis_oracle_oracle_2.3.1_0055,ORACLE,CIS,cis_oracle,v1.0,2.3.1,Ensure access to OCI Audit service Log for OKE,The audit logs are part of the OKE managed Kubernetes control plane logs managed by OKE. OKE integrates with Oracle Cloud Infrastructure Audit Service. All operations performed by the Kubernetes API server are visible as log events on the Oracle Cloud Infrastructure Audit service.,2 Section,,0,manual,,1. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/ 2. https://docs.cloud.oracle.com/en- us/iaas/Content/ContEng/Tasks/contengmonitoringoke.htm 3. https://docs.cloud.oracle.com/en- us/iaas/Content/Audit/Tasks/viewinglogevents.htm#Viewing_Audit_Log_Events 4. https://docs.cloud.oracle.com/en- us/iaas/Content/Audit/Tasks/settingretentionperiod.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_audit_oke_access_verification
cis_oracle_oracle_2.3.2_0056,ORACLE,CIS,cis_oracle,v1.0,2.3.2,Ensure that the audit policy covers key security concerns,Ensure that the audit policy created for the cluster covers key security concerns.,2 Section,EKS,1,automated,,1. https://github.com/k8scop/k8s-security- dashboard/blob/master/configs/kubernetes/adv-audit.yaml 2. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/#audit-policy,oracle_controls_FINAL_20251031_220049.csv,oci_eks_cis_2_3_2_needs_development
cis_oracle_oracle_3.1.1_0057,ORACLE,CIS,cis_oracle,v1.0,3.1.1,Ensure that the oke_kubelet_conf.json file permissions are set to 644 or more restrictive,"If kubelet is running, and if it is using a file-based oke_kubelet_conf.json file, ensure that the proxy oke_kubelet_conf.json file has permissions of 644 or more restrictive.",3 Section,SSM,1,automated,,1. https://kubernetes.io/docs/admin/kube-proxy/ 2. https://docs.cloud.oracle.com/en- us/iaas/Content/ContEng/Concepts/contengoverview.htm,oracle_controls_FINAL_20251031_220049.csv,oci_ssm_cis_3_1_1_needs_development
