suggested_rule_id,csp,rule_type,missing_check_name,compliance_count,framework_count,frameworks,priority,sample_title,compliance_ids,validation_status,validation_match,validation_note,review_status,review_note
k8s.network.ingress.tls_secret_configured,k8s,config,k8s_network_ingress_tls_secret_configured,1,1,CIS,,PARTIAL: k8s.network.ingress.tls_secret_configured ||| verifies TLS secret is referenced but not the TLS version or cipher strength,CIS/10.3,truly_new,k8s.network.ingress.tls_termination_enabled_enforced,best_jaccard=0.38,KEEP,Checks TLS secret is referenced (partial rule)
k8s.network.network_policy.ingress_restricted,k8s,config,k8s_network_network_policy_ingress_restricted,5,1,CANADA_PBMM,,Check that NetworkPolicy resources restrict inbound pod traffic.; Check that NetworkPolicy resources restrict ingress from external sources to only au,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),truly_new,k8s.network.policy.default_deny_ingress_check,best_jaccard=0.43,KEEP,Checks NetworkPolicy restricts inbound pod traffic
k8s.network.service.external_traffic_policy_configured,k8s,config,k8s_network_service_external_traffic_policy,1,1,CANADA_PBMM,,Check that Service externalTrafficPolicy is set for local traffic handling and failover.; (refined),CANADA_PBMM/CP-8(2),truly_new,k8s.network.restrict.external_access,best_jaccard=0.29,KEEP,Checks Service externalTrafficPolicy is set
k8s.node.file_system.certificate_authorities_permissions_restricted,k8s,config,k8s_node_file_system_certificate_authorities_permissions,2,2,CIS;CIS_K8S,,Check that the kubelet's CA certificate file permissions are set to 600 or more restrictive.; (refined),CIS/4.1.7;CIS_K8S/4.1.7,truly_new,k8s.node.audit.delete,best_jaccard=0.12,KEEP,Checks CA certificate file permissions on node.
k8s.node.kubelet.hostname_override_configured,k8s,config,k8s_node_kubelet_hostname_override,4,2,CIS;CIS_K8S,,(refined); Check that the kubelet's --hostname-override argument is not set for node configuration.,CIS/2.1.10;CIS/4.2.8;CIS_K8S/2.1.10;CIS_K8S/4.2.8,truly_new,k8s.node.audit.delete,best_jaccard=0.17,KEEP,Checks kubelet hostname-override argument configuration.
k8s.node.kubelet.kubeconfig_ownership_enforced,k8s,config,k8s_node_kubelet_kubeconfig_ownership,2,2,CIS;CIS_K8S,,Check that the kubelet kubeconfig file ownership is set to root:root; (refined),CIS/4.1.6;CIS_K8S/4.1.6,truly_new,k8s.node.audit.delete,best_jaccard=0.17,KEEP,Checks kubelet kubeconfig file ownership.
k8s.node.time_sync_configured,k8s,config,k8s_node_time_sync,1,1,PCI_DSS,,"(refined); Check if Kubernetes nodes (e.g., via DaemonSet) are configured to run an NTP client or service.",PCI_DSS/10.6.1,truly_new,k8s.node.audit.delete,best_jaccard=0.20,KEEP,Checks node NTP client configuration via DaemonSet.
k8s.persistentvolume.encryption_enabled,k8s,config,k8s_persistentvolume_encryption,1,1,CANADA_PBMM,,Check that PersistentVolumes are configured to use encryption at rest.,CANADA_PBMM/CA-8(1),truly_new,k8s.persistentvolume.persistentvolume.csi_encryption_verified_enforced,best_jaccard=0.40,KEEP,singleton
k8s.pod.required_labels_configured,k8s,config,k8s_pod_required_labels,1,1,CANADA_PBMM,,Check that Kubernetes Pods have required labels for configuration management.,CANADA_PBMM/CM-6(1),truly_new,k8s.pod.container.signed_images_required_enforced,best_jaccard=0.29,KEEP,"Checks for required labels, a static configuration validation."
k8s.pod.spec.containers_image_configured,k8s,config,k8s_pod_spec_containers_image,1,1,CANADA_PBMM,,Check that pods use containers from an approved baseline image.,CANADA_PBMM/CM-2(2),truly_new,k8s.pod.security.privileged_containers_check,best_jaccard=0.29,KEEP,"Checks for approved baseline images, a static image policy validation."
k8s.rbac.namespace_configured,k8s,config,k8s_rbac_namespace,1,1,CIS,,PARTIAL: k8s.rbac.namespace ||| verifies namespace configuration exists but not testing execution or isolation effectiveness,CIS/5.6.1,truly_new,k8s.rbac.rolebinding.separation,best_jaccard=0.25,KEEP,Verifies namespace configuration exists but is partial.
k8s.rbac.network_policy_configured,k8s,config,k8s_rbac_network_policy,1,1,CANADA_PBMM,,PARTIAL: k8s.rbac.network_policy ||| verifies network policy configuration exists but not specific to maintenance sessions,CANADA_PBMM/MA-4(6),truly_new,k8s.rbac.change.management_policy_configured,best_jaccard=0.33,KEEP,Verifies network policy configuration exists but is partial.
k8s.rbac.role_configured,k8s,config,k8s_rbac_role,1,1,NIST_800_171,,PARTIAL: k8s.rbac.role ||| verifies RBAC role configuration exists but cannot verify change analysis process execution,NIST_800_171/3.4.4,truly_new,k8s.rbac.unused.role_cleanup,best_jaccard=0.50,KEEP,Verifies RBAC role configuration exists but is partial.
k8s.rbac.role.administrators_cannot_update_cluster_role_binding_configured,k8s,config,k8s_rbac_role_administrators_cannot_update_cluster_role_binding,1,1,CIS_K8S,,PARTIAL: k8s.rbac.role.administrators_cannot_update_cluster_role_binding ||| verifies RBAC bindings but not direct tenancy/namespace admin group modif,CIS_K8S/5.1.3,truly_new,k8s.rbac.audit.cluster_role_update,best_jaccard=0.50,KEEP,Verifies RBAC policy denies admin updates to cluster role bindings (partial).
k8s.rbac.role.deny_maintenance_tools_restricted,k8s,config,k8s_rbac_role_deny_maintenance_tools,1,1,CANADA_PBMM,,PARTIAL: k8s.rbac.role.deny_maintenance_tools ||| verifies RBAC policy denies specific verbs/APIGroups but cannot verify restriction of physical/vendo,CANADA_PBMM/MA-3(1),truly_new,k8s.rbac.unused.role_cleanup,best_jaccard=0.29,KEEP,Verifies RBAC policy denies specific maintenance tools (partial).
k8s.rbac.role.rules_configured,k8s,config,k8s_rbac_role_rules,1,1,CANADA_PBMM,,Check RBAC ClusterRoles and Roles have defined rules with explicit resource/verb boundaries.; (refined),CANADA_PBMM/SC-6,truly_new,k8s.rbac.unused.role_cleanup,best_jaccard=0.40,KEEP,Checks RBAC roles have explicit resource/verb boundaries.
k8s.rbac.role.verbs_configured,k8s,config,k8s_rbac_role_verbs,1,1,CIS,,PARTIAL: k8s.rbac.role.verbs ||| verifies RBAC policy configuration but not audit log coverage or centralized collection,CIS/3.2.2,truly_new,k8s.rbac.unused.role_cleanup,best_jaccard=0.40,KEEP,Verifies RBAC policy configuration for verbs but is partial.
k8s.rbac.rolebinding.annotations_configured,k8s,config,k8s_rbac_rolebinding_annotations,1,1,CANADA_PBMM,,Check RBAC RoleBindings for nonlocal access require specific authentication annotations.,CANADA_PBMM/MA-4(1),truly_new,k8s.rbac.rolebinding.separation,best_jaccard=0.50,KEEP,Checks role bindings for required authentication annotations.
k8s.rbac.rolebinding.external_subjects_configured,k8s,config,k8s_rbac_rolebinding_external_subjects,5,1,CANADA_PBMM,,Check RoleBindings/ClusterRoleBindings for unauthorized external subjects.; Check RoleBindings/ClusterRoleBindings for subjects from unauthorized exte,CANADA_PBMM/AC-20(1);CANADA_PBMM/AC-20(2);CANADA_PBMM/SA-9(2);CANADA_PBMM/SA-9(4);CANADA_PBMM/SA-9(5),truly_new,k8s.rbac.rolebinding.separation,best_jaccard=0.40,KEEP,Checks role bindings for unauthorized external subjects.
k8s.rbac.service_account.secret_mounts_configured,k8s,config,k8s_rbac_service_account_secret_mounts,1,1,CIS,,(refined),CIS/4.1.6,truly_new,k8s.rbac.unused.service_account_cleanup,best_jaccard=0.43,KEEP,Checks for ServiceAccount secrets mounted as volumes (potential credential exposure).
k8s.rbac.token.review_expiration_configured,k8s,config,k8s_rbac_token_review_expiration,1,1,NIST_800_171,,Check TokenReview or bound service account token expiration is configured.; (refined),NIST_800_171/3.1.11,truly_new,k8s.rbac.serviceaccount.token_expiration_configured,best_jaccard=0.50,KEEP,Checks for bound service account token expiration configuration (TokenReview).
k8s.rbac.user.account_management_enabled,k8s,config,k8s_rbac_user_account_management_enabled,1,1,CANADA_PBMM,,Ensure account management controls are enabled for Kubernetes users and service accounts; (refined),CANADA_PBMM/AC-2(1),truly_new,k8s.rbac.user.action_audit_enabled,best_jaccard=0.43,KEEP,Checks for enabled account management controls for users/service accounts.
k8s.secret.type_configured,k8s,config,k8s_secret_type,1,1,CANADA_PBMM,,Check that Kubernetes Secrets of type kubernetes.io/tls or opaque are used for storing cryptographic keys and material.,CANADA_PBMM/SC-12(1),truly_new,k8s.secret.audit.watch,best_jaccard=0.25,,
k8s.storage.persistent_volume.encryption_state_configured,k8s,config,k8s_storage_persistent_volume_encryption_state,1,1,CANADA_PBMM,,PARTIAL: k8s.storage.persistent_volume.encryption_state ||| verifies storage class encryption config but not underlying provider-managed encryption,CANADA_PBMM/SC-28(1),truly_new,k8s.storage.volume.snapshot_enabled,best_jaccard=0.29,KEEP,Checks if storage class encryption is enabled for persistent volumes
k8s.storage.persistentvolume.reclaim_policy_configured,k8s,config,k8s_storage_persistentvolume_reclaim_policy,1,1,SOC2,,PARTIAL: k8s.storage.persistentvolume.reclaim_policy ||| verifies persistent storage policy for data retention but not completeness/accuracy/timelines,SOC2/PI1.5,truly_new,k8s.storage.volume.backup_policy_defined,best_jaccard=0.29,KEEP,Verifies persistent volume reclaim policy configuration
k8s.workload.backup_annotation_configured,k8s,config,k8s_workload_backup_annotation,1,1,CANADA_PBMM,,Check that critical workloads (Pods/Deployments) have annotations/labels indicating backup or disaster recovery intent.,CANADA_PBMM/CP-2(1),truly_new,k8s.workload.deployment.resource_limits_enforced,best_jaccard=0.14,KEEP,Checks for backup annotation/label on critical workloads.
k8s.workload.container.image_baseline_enabled,k8s,config,k8s_workload_container_image_baseline,1,1,CANADA_PBMM,,Check that Pod container images are from an approved baseline repository.,CANADA_PBMM/CM-2(3),truly_new,k8s.workload.deployment.resource_limits_enforced,best_jaccard=0.12,KEEP,Checks images are from an approved baseline repository.
k8s.workload.container.image_digest_configured,k8s,config,k8s_workload_container_image_digest,2,1,CANADA_PBMM,,Check that container workloads specify an immutable image digest (not tag) for integrity.; Check that container workloads specify immutable image dige,CANADA_PBMM/SI-7(1);CANADA_PBMM/SI-7(7),truly_new,k8s.workload.deployment.resource_limits_enforced,best_jaccard=0.12,KEEP,Checks for immutable image digest specification.
k8s.workload.replica_high_availability_enabled,k8s,config,k8s_workload_replica_high_availability,1,1,CANADA_PBMM,,Check Kubernetes Deployments/StatefulSets have multiple replicas and pod disruption budgets for high availability.; (refined),CANADA_PBMM/CP-2(8),truly_new,k8s.workload.deployment.resource_limits_enforced,best_jaccard=0.12,KEEP,Checks replicas and pod disruption budget for high availability.
oci.artifacts.container.image_scan_on_push_configured,oracle,config,oci_artifacts_container_image_scan_on_push,1,1,PCI_DSS,,PARTIAL: oci.artifacts.container.image.scan_on_push ||| verifies OCIR scan on push is enabled but does not confirm execution after significant changes,PCI_DSS/11.3.1.3,truly_new,oci.artifacts.container_repository.registry_image_scanning_enabled,best_jaccard=0.30,KEEP,singleton
oci.blockstorage.volume.backup_policy_configured,oracle,config,oci_blockstorage_volume_backup_policy,1,1,CANADA_PBMM,,Check OCI Block Volume has a backup policy assigned.; (refined),CANADA_PBMM/CP-9(1),truly_new,,best_jaccard=0.00,,
oci.blockstorage.volume.encryption_at_rest_configured,oracle,config,oci_blockstorage_volume_encryption_at_rest,1,1,NIST_800_171,,Check that block volumes storing CUI are encrypted at rest.; (refined),NIST_800_171/3.8.1,truly_new,,best_jaccard=0.00,,
oci.cloudguard.detector_recipe.enabled,oracle,config,oci_cloudguard_detector_recipe_enabled,1,1,CIS,,(refined),CIS/8.1.16,truly_new,oci.cloudguard.audit.detector_recipe_change,best_jaccard=0.50,KEEP,Checks static state of detector recipe being enabled.
oci.cloudguard.target.enabled,oracle,config,oci_cloudguard_target_enabled,1,1,CIS,,(refined),CIS/8.1.16,truly_new,oci.cloudguard.audit.critical_problem,best_jaccard=0.17,KEEP,Checks static state of a Cloud Guard target being enabled.
oci.compute.config_file.permissions_configured,oracle,config,oci_compute_config_file_permissions,1,1,CIS_OCI,,(refined),CIS_OCI/3.1.1,truly_new,oci.compute.instance.reservation_purchase_permissions_restricted,best_jaccard=0.25,KEEP,Checks config file permissions for security.
oci.compute.image.signature_validation_enabled,oracle,config,oci_compute_image_signature_validation_enabled,1,1,CANADA_PBMM,,PARTIAL: oci.compute.image.signature_validation_enabled ||| verifies image signature but not full developer CM process,CANADA_PBMM/SA-10(1),truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.29,KEEP,Validates image signatures for integrity.
oci.compute.instance.agent_installed_configured,oracle,config,oci_compute_instance_agent_installed,2,1,CANADA_PBMM,,PARTIAL: oci.compute.instance.agent_installed ||| verifies management agent is present but not specific antimalware execution; PARTIAL: oci.compute.in,CANADA_PBMM/SI-3(1);CANADA_PBMM/SI-3(2),truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.33,KEEP,Verifies management agent installation.
oci.compute.instance.backup_policy_configured,oracle,config,oci_compute_instance_backup_policy,1,1,CANADA_PBMM,,PARTIAL: oci.compute.instance.backup_policy ||| verifies backup/recovery configuration exists but not full contingency plan orchestration,CANADA_PBMM/CP-2(2),truly_new,oci.compute.instance.backup_enabled,"DS_confirmed: Proposed checks backup policy configuration, while existing checks backup enabled status; may differ",KEEP,Checks for backup/recovery policy configuration.
oci.compute.instance.baseline_image_configured,oracle,config,oci_compute_instance_baseline_image,1,1,CANADA_PBMM,,Check that Compute instances are launched from an approved baseline image.; (refined),CANADA_PBMM/CM-2(1),truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.33,KEEP,Ensures instances use approved baseline images.
oci.compute.instance.disaster_recovery_enabled,oracle,config,oci_compute_instance_disaster_recovery,3,1,CANADA_PBMM,,Check that Oracle Compute instances have disaster recovery configured via cross-region backups or replication.; Check that Oracle Compute instances ha,CANADA_PBMM/CP-2(1);CANADA_PBMM/CP-2(3);CANADA_PBMM/CP-2(5),truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.33,KEEP,Verifies cross-region disaster recovery setup.
oci.compute.instance.fault_domain_configured,oracle,config,oci_compute_instance_fault_domain,1,1,CANADA_PBMM,,Check Compute instances are distributed across fault domains for high availability,CANADA_PBMM/CP-2(6),truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.33,KEEP,Checks fault domain distribution for HA.
oci.compute.instance.image_scan_enabled,oracle,config,oci_compute_instance_image_scan,1,1,NIST_800_171,,PARTIAL: oci.compute.instance.image_scan ||| verifies config exists for platform images but not custom images or real-time file scanning,NIST_800_171/3.14.5,truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.33,KEEP,Verifies image scan configuration exists.
oci.compute.instance.inventory_enabled,oracle,config,oci_compute_instance_inventory,4,1,CANADA_PBMM,,Check that all OCI compute instances are tracked in an inventory system via defined tags or compartment structure.; (refined),CANADA_PBMM/CM-8(1);CANADA_PBMM/CM-8(2);CANADA_PBMM/CM-8(3);CANADA_PBMM/CM-8(5),truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.40,KEEP,Ensures instances are tracked via inventory/tags.
oci.compute.instance.maintenance_behavior_configured,oracle,config,oci_compute_instance_maintenance_behavior,1,1,CANADA_PBMM,,(refined),CANADA_PBMM/MA-4(2),truly_new,oci.compute.instance.maintenance_window_defined_required,best_jaccard=0.43,KEEP,Checks instance maintenance behavior settings.
oci.compute.instance.maintenance_policy_configured,oracle,config,oci_compute_instance_maintenance_policy,1,1,CANADA_PBMM,,"PARTIAL: oci.compute.instance.maintenance_policy ||| verifies customer-managed maintenance window configuration exists, but nonlocal execution is mana",CANADA_PBMM/MA-4(3),truly_new,oci.compute.instance.maintenance_window_defined_required,best_jaccard=0.43,KEEP,Verifies customer-managed maintenance policy.
oci.compute.instance.management_agent_configured,oracle,config,oci_compute_instance_management_agent,1,1,CANADA_PBMM,,"PARTIAL: oci.compute.instance.management_agent ||| verifies OS Management Service agent is installed and configured for patching, but not patch execut",CANADA_PBMM/SI-2(2),truly_new,oci.compute.instance.os_management_compliance,best_jaccard=0.50,KEEP,Checks OS Management Service agent presence.
oci.compute.instance.namespace_configured,oracle,config,oci_compute_instance_namespace,1,1,CIS_OCI,,(refined),CIS_OCI/4.5.1,truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.40,KEEP,Checks instance namespace configuration.
oci.compute.instance.recovery_attributes_configured,oracle,config,oci_compute_instance_recovery_attributes,1,1,CANADA_PBMM,,Check Compute instances have termination protection or are in an Instance Configuration for recovery.,CANADA_PBMM/CP-2(4),truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.33,KEEP,Verifies termination protection/recovery attributes.
oci.compute.instance.required_tags_configured,oracle,config,oci_compute_instance_required_tags,1,1,CANADA_PBMM,,Check that OCI compute instances have required tags for configuration management.,CANADA_PBMM/CM-6(1),truly_new,oci.compute.instance.maintenance_window_defined_required,best_jaccard=0.43,KEEP,Ensures required tags are present for management.
oci.compute.instance.source_details_configured,oracle,config,oci_compute_instance_source_details,2,1,CANADA_PBMM,,Check that compute instances are launched from an approved baseline image.; Check that compute instances are launched from approved images.; (refined),CANADA_PBMM/CM-2(2);CANADA_PBMM/CM-3(6),truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.33,KEEP,Checks for approved baseline image source.
oci.compute.instance.time_sync_configured,oracle,config,oci_compute_instance_time_sync,1,1,PCI_DSS,,Check if OCI compute instances are configured to use Oracle-provided NTP servers.; (refined),PCI_DSS/10.6.1,truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.33,KEEP,Checks NTP server configuration.
oci.containerregistry.not.publicly_accessible_restricted,oracle,config,oracle_containerregistry_not_publicly_accessible,5,2,ISO27001_2022;SOC2,2,"CC6.1 The entity implements logical access security software, infrastructure, an",iso27001_2022_A.8.1;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_1,truly_new,,best_jaccard=0.00,KEEP,singleton
oci.core.local_peering_gateway.route_table_id_configured,oracle,config,oci_core_local_peering_gateway_route_table_id,2,1,CANADA_PBMM,,Check that local peering gateways are associated with a restrictive route table.; Check that local peering gateways are associated with a route table ,CANADA_PBMM/CA-3(3);CANADA_PBMM/CA-3(5),truly_new,,best_jaccard=0.00,KEEP,Checks LPG association with restrictive route table.
