unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,aws_checks,final_aws_check
soc2_multi_cloud_cc_6_6_0012,MULTI_CLOUD,SOC2,soc2,,cc_6_6,CC6.6 The entity implements logical access security measures to protect against threats from sources outside its system boundaries,,,Multiple,253,automated,,,SOC2_controls_with_checks.csv,aws_ec2_ami_public; aws_ec2_ebs_public_snapshot; aws_ec2_ebs_snapshot_account_block_public_access; aws_ec2_instance_no_public_ip; aws_ec2_instance_port_cassandra_exposed_to_internet; aws_ec2_instance_port_cifs_exposed_to_internet; aws_ec2_instance_port_elasticsearch_kibana_exposed_to_internet; aws_ec2_instance_port_ftp_exposed_to_internet; aws_ec2_instance_port_kafka_exposed_to_internet; aws_ec2_instance_port_kerberos_exposed_to_internet; aws_ec2_instance_port_ldap_exposed_to_internet; aws_ec2_instance_port_memcached_exposed_to_internet; aws_ec2_instance_port_mongodb_exposed_to_internet; aws_ec2_instance_port_mysql_exposed_to_internet; aws_ec2_instance_port_oracle_exposed_to_internet; aws_ec2_instance_port_postgresql_exposed_to_internet; aws_ec2_instance_port_rdp_exposed_to_internet; aws_ec2_instance_port_redis_exposed_to_internet; aws_ec2_instance_port_sqlserver_exposed_to_internet; aws_ec2_instance_port_ssh_exposed_to_internet; aws_ec2_instance_port_telnet_exposed_to_internet; aws_ec2_launch_template_no_public_ip; aws_ec2_networkacl_allow_ingress_any_port; aws_ec2_networkacl_allow_ingress_tcp_port_22; aws_ec2_networkacl_allow_ingress_tcp_port_3389; aws_ec2_securitygroup_allow_ingress_from_internet_to_all_ports; aws_ec2_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_elasticsearch_kibana_9200_9300_5601; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_mysql_3306; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_oracle_1521_2483; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_postgres_5432; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_redis_6379; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_sql_server_1433_1434; aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_telnet_23; aws_ec2_securitygroup_rdp_restricted; aws_ec2_securitygroup_ssh_restricted; aws_vpc_subnet_no_public_ip_by_default; aws_vpc_subnet_separate_private_public,aws.ec2.ami.not_publicly_shared_configured; aws.ec2.snapshot.not_public_configured; aws.ec2.account.block_public_access_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.ec2.instance.port_cassandra_exposed_to_internet_configured; aws.ec2.instance.port_cifs_exposed_to_internet_configured; aws.ec2.instance.port_elasticsearch_kibana_exposed_to_internet_configured; aws.ec2.instance.port_ftp_exposed_to_internet_configured; aws.ec2.instance.port_kafka_exposed_to_internet_configured; aws.ec2.instance.port_kerberos_exposed_to_internet_configured; aws.ec2.instance.port_ldap_exposed_to_internet_configured; aws.ec2.instance.port_rdp_exposed_to_internet_configured; aws.ec2.instance.port_memcached_exposed_to_internet_configured; aws.ec2.instance.port_mongodb_exposed_to_internet_configured; aws.ec2.instance.port_mysql_exposed_to_internet_configured; aws.ec2.instance.port_oracle_exposed_to_internet_configured; aws.ec2.instance.port_postgresql_exposed_to_internet_configured; aws.ec2.instance.port_rdp_exposed_to_internet_configured; aws.ec2.instance.port_ldap_exposed_to_internet_configured; aws.ec2.instance.port_redis_exposed_to_internet_configured; aws.ec2.instance.port_sqlserver_exposed_to_internet_configured; aws.ec2.instance.port_ssh_exposed_to_internet_configured; aws.ec2.instance.port_telnet_exposed_to_internet_configured; aws.ec2.launchtemplate.no_public_ip_assigned_configured; aws.ec2.networkacl.network_no_unrestricted_ingress_configured; aws.ec2.networkacl.network_allow_ingress_any_port_configured; aws.ec2.networkacl.rdp_port_3389_restricted; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ec2.security_group.egress_access_restricted; aws.ec2.security_group.egress_access_restricted; aws.ec2.subnet.public_subnets_use_nacl_restrictions_configured; aws.ec2.subnet.public_subnets_use_nacl_restrictions_configured
soc2_multi_cloud_cc_6_7_0013,MULTI_CLOUD,SOC2,soc2,,cc_6_7,"CC6.7 The entity restricts the transmission, movement, and removal of information to authorized internal and external users and processes, and protects it during transmission, movement, or removal to meet the entity’s objectives",,,Multiple,100,automated,,,SOC2_controls_with_checks.csv,aws_acm_certificate_expiration; aws_dms_endpoint_redis_in_transit_encryption_enabled; aws_dynamodb_accelerator_cluster_in_transit_encryption_enabled; aws_ec2_transitgateway_auto_accept_vpc_attachments; aws_elasticache_redis_cluster_in_transit_encryption_enabled; aws_kafka_cluster_in_transit_encryption_enabled; aws_kafka_connector_in_transit_encryption_enabled; aws_redshift_cluster_in_transit_encryption_enabled; aws_transfer_server_in_transit_encryption_enabled,aws.acm.certificate.expiration_monitored; aws.dms.resource.endpoint_redis_in_transit_encryption_enabled; aws.dynamodb.cluster.in_transit_encryption_enabled; aws.ec2.transitgateway.auto_cross_account_attachment_disabled; aws.elasticache.cluster.in_transit_encryption_enabled; aws.elasticache.cluster.encryption_at_rest_enabled; aws.kafka.cluster.in_transit_encryption_enabled; aws.kafka.resource.connector_in_transit_encryption_enabled; aws.redshift.cluster.in_transit_encryption_enabled; aws.redshift.cluster.encryption_at_rest_enabled; aws.transfer.resource.server_in_transit_encryption_enabled
soc2_multi_cloud_cc_6_8_0014,MULTI_CLOUD,SOC2,soc2,,cc_6_8,CC6.8 The entity implements controls to prevent or detect and act upon the introduction of unauthorized or malicious software to meet the entity’s objectives,,,Multiple,113,automated,,,SOC2_controls_with_checks.csv,aws_guardduty_enabled; aws_securityhub_hub_enabled_in_all_regions,aws.guardduty.detector.enabled; aws.securityhub.hub.securityhub_enabled_in_all_regions
soc2_multi_cloud_cc_7_1_0015,MULTI_CLOUD,SOC2,soc2,,cc_7_1,"CC7.1 To meet its objectives, the entity uses detection and monitoring procedures to identify (1) changes to configurations that result in the introduction of new vulnerabilities, and (2) susceptibilities to newly discovered vulnerabilities",,,Multiple,121,automated,,,SOC2_controls_with_checks.csv,aws_ec2_instance_managed_by_ssm; aws_guardduty_enabled; aws_securityhub_hub_enabled_in_all_regions; aws_ssm_managed_compliant_patching,aws.ec2.instance.managed_by_ssm_configured; aws.guardduty.detector.enabled; aws.securityhub.hub.securityhub_enabled_in_all_regions; aws.ssm.managed.ssm_compliant_patching_configured
soc2_multi_cloud_cc_7_2_0016,MULTI_CLOUD,SOC2,soc2,,cc_7_2,"CC7.2 The entity monitors system components and the operation of those components for anomalies that are indicative of malicious acts, natural disasters, and errors affecting the entity's ability to meet its objectives; anomalies are analyzed to determine whether they represent security events",,,Multiple,224,automated,,,SOC2_controls_with_checks.csv,aws_apigateway_restapi_logging_enabled; aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_multi_region_enabled; aws_cloudtrail_s3_dataevents_read_enabled; aws_cloudtrail_s3_dataevents_write_enabled; aws_cloudwatch_changes_to_network_acls_alarm_configured; aws_cloudwatch_changes_to_network_gateways_alarm_configured; aws_cloudwatch_changes_to_network_route_tables_alarm_configured; aws_cloudwatch_changes_to_vpcs_alarm_configured; aws_cloudwatch_log_group_retention; aws_ec2_instance_imdsv2_enabled; aws_ec2_securitygroup_ssh_restricted; aws_elb_logging_enabled; aws_elbv2_logging_enabled; aws_guardduty_enabled; aws_rds_instance_integration_cloudwatch_logs; aws_redshift_cluster_audit_logging; aws_s3_bucket_server_access_logging_enabled; aws_securityhub_hub_enabled_in_all_regions; aws_vpc_flow_logs_enabled,aws.apigateway.restapi.logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.s3_dataevents_read_enabled; aws.cloudtrail.trail.s3_dataevents_write_enabled; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.loggroup.retention_days_minimum; aws.ec2.instance.imdsv2_enabled; aws.ec2.security_group.egress_access_restricted; aws.elb.logging.access_logging_enabled; aws.elbv2.logging.access_logging_enabled; aws.guardduty.detector.enabled; aws.rds.instance.integration_cloudwatch_logs; aws.redshift.cluster.audit_logging; aws.s3.bucket.access_logging_enabled; aws.securityhub.hub.securityhub_enabled_in_all_regions; aws.ec2.vpc.flow_logging_enabled
soc2_multi_cloud_cc_7_3_0017,MULTI_CLOUD,SOC2,soc2,,cc_7_3,"CC7.3 The entity evaluates security events to determine whether they could or have resulted in a failure of the entity to meet its objectives (security incidents) and, if so, takes actions to prevent or address such failures",,,Multiple,256,automated,,,SOC2_controls_with_checks.csv,aws_apigateway_restapi_logging_enabled; aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_log_file_validation_enabled; aws_cloudwatch_changes_to_network_acls_alarm_configured; aws_cloudwatch_changes_to_network_gateways_alarm_configured; aws_cloudwatch_changes_to_network_route_tables_alarm_configured; aws_cloudwatch_changes_to_vpcs_alarm_configured; aws_cloudwatch_log_group_kms_encryption_enabled; aws_cloudwatch_log_group_retention; aws_elb_logging_enabled; aws_elbv2_logging_enabled; aws_guardduty_enabled; aws_guardduty_no_high_severity_findings; aws_rds_instance_integration_cloudwatch_logs; aws_s3_bucket_server_access_logging_enabled; aws_securityhub_hub_enabled_in_all_regions; aws_vpc_flow_logs_enabled,aws.apigateway.restapi.logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.log_file_validation_enabled; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.loggroup.encryption_at_rest_cmek_configured; aws.cloudwatch.loggroup.retention_days_minimum; aws.elb.logging.access_logging_enabled; aws.elbv2.logging.access_logging_enabled; aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured; aws.rds.instance.integration_cloudwatch_logs; aws.s3.bucket.access_logging_enabled; aws.securityhub.hub.securityhub_enabled_in_all_regions; aws.ec2.vpc.flow_logging_enabled
soc2_multi_cloud_cc_7_4_0018,MULTI_CLOUD,SOC2,soc2,,cc_7_4,"CC7.4 The entity responds to identified security incidents by executing a defined incident response program to understand, contain, remediate, and communicate security incidents, as appropriate",,,Multiple,144,automated,,,SOC2_controls_with_checks.csv,aws_cloudwatch_changes_to_network_acls_alarm_configured; aws_cloudwatch_changes_to_network_gateways_alarm_configured; aws_cloudwatch_changes_to_network_route_tables_alarm_configured; aws_cloudwatch_changes_to_vpcs_alarm_configured; aws_dynamodb_pitr_enabled; aws_efs_backup_enabled; aws_guardduty_enabled; aws_guardduty_no_high_severity_findings; aws_rds_instance_backup_enabled; aws_redshift_cluster_automated_snapshot; aws_s3_bucket_versioning_enabled; aws_securityhub_hub_enabled_in_all_regions,aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.dynamodb.resource.backup_enabled; aws.efs.have.backup_enabled; aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured; aws.rds.instance.backup_enabled; aws.redshift.cluster.automated_snapshot_configured; aws.s3.bucket.versioning_enabled; aws.securityhub.hub.securityhub_enabled_in_all_regions
soc2_multi_cloud_cc_7_5_0019,MULTI_CLOUD,SOC2,soc2,,cc_7_5,"CC7.5 The entity identifies, develops, and implements activities to recover from identified security incidents",,,Multiple,48,automated,,,SOC2_controls_with_checks.csv,aws_ec2_ebs_snapshots_encrypted; aws_ec2_ebs_volume_snapshots_exists; aws_neptune_cluster_copy_tags_to_snapshots; aws_neptune_cluster_snapshot_encrypted; aws_rds_instance_copy_tags_to_snapshots; aws_redshift_cluster_automated_snapshot,aws.ebs.snapshot.encryption_at_rest_enabled; aws.ec2.snapshot.encryption_at_rest_enabled; aws.ec2.volume.snapshots_exists_configured; aws.neptune.cluster.copy_tags_to_snapshots_configured; aws.neptune.cluster.encryption_at_rest_enabled; aws.rds.clustersnapshot.encryption_at_rest_enabled; aws.rds.instance.copy_tags_to_snapshots_configured; aws.redshift.cluster.automated_snapshot_configured
soc2_multi_cloud_cc_8_1_0020,MULTI_CLOUD,SOC2,soc2,,cc_8_1,"CC8.1 The entity authorizes, designs, develops or acquires, configures, documents, tests, approves, and implements changes to infrastructure, data, software, and procedures to meet its objectives",,,CONFIG,63,automated,,,SOC2_controls_with_checks.csv,aws_config_recorder_all_regions_enabled,aws.config.recorder.config_all_regions_enabled
soc2_multi_cloud_cc_a_1_1_0021,MULTI_CLOUD,SOC2,soc2,,cc_a_1_1,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates, approves, maintains, and monitors environmental protections, software, data back-up processes, and recovery infrastructure to meet its objectives",,,Multiple,288,automated,,,SOC2_controls_with_checks.csv,aws_apigateway_restapi_logging_enabled; aws_apigatewayv2_api_access_logging_enabled; aws_appsync_field_level_logging_enabled; aws_athena_workgroup_logging_enabled; aws_bedrock_model_invocation_logging_enabled; aws_cloudfront_distributions_logging_enabled; aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_logs_s3_bucket_access_logging_enabled; aws_cloudtrail_multi_region_enabled; aws_codebuild_project_logging_enabled; aws_datasync_task_logging_enabled; aws_dms_replication_task_source_logging_enabled; aws_dms_replication_task_target_logging_enabled; aws_dynamodb_pitr_enabled; aws_ec2_client_vpn_endpoint_connection_logging_enabled; aws_ecs_task_definitions_logging_enabled; aws_efs_backup_enabled; aws_elasticbeanstalk_environment_cloudwatch_logging_enabled; aws_elb_logging_enabled; aws_elbv2_logging_enabled; aws_glue_etl_jobs_logging_enabled; aws_lambda_function_invoke_api_operations_cloudtrail_logging_enabled; aws_mq_broker_logging_enabled; aws_networkfirewall_logging_enabled; aws_opensearch_service_domains_audit_logging_enabled; aws_opensearch_service_domains_cloudwatch_logging_enabled; aws_rds_instance_backup_enabled; aws_rds_instance_integration_cloudwatch_logs; aws_redshift_cluster_automated_snapshot; aws_route53_public_hosted_zones_cloudwatch_logging_enabled; aws_s3_bucket_server_access_logging_enabled; aws_s3_bucket_versioning_enabled; aws_stepfunctions_statemachine_logging_enabled; aws_waf_global_webacl_logging_enabled; aws_wafv2_webacl_logging_enabled; aws_wafv2_webacl_rule_logging_enabled,aws.apigateway.restapi.logging_enabled; aws.apigatewayv2.api.access_logging_enabled; aws.appsync.field.level_logging_enabled; aws.athena.workgroup.admin_activity_logging_enabled; aws.bedrock.resource.model_invocation_logging_enabled; aws.cloudfront.distribution.access_logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.bucket.access_logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.codebuild.project.logging_enabled; aws.datasync.resource.task_logging_enabled; aws.dms.resource.replication_task_source_logging_enabled; aws.dms.resource.replication_task_target_logging_enabled; aws.dynamodb.resource.backup_enabled; aws.ec2.resource.client_vpn_endpoint_connection_logging_enabled; aws.ecs.resource.task_definitions_logging_enabled; aws.efs.have.backup_enabled; aws.elasticbeanstalk.resource.environment_cloudwatch_logging_enabled; aws.elasticbeanstalk.environment.logging_enabled; aws.elb.logging.access_logging_enabled; aws.elbv2.logging.access_logging_enabled; aws.glue.catalog.audit_logging_enabled; aws.lambda.function.invoke_api_operations_cloudtrail_logging_enabled; aws.mq.broker.audit_logging_enabled; aws.network-firewall.firewall.logging_enabled; aws.opensearch.service.domains_audit_logging_enabled; aws.opensearch.service.domains_cloudwatch_logging_enabled; aws.rds.instance.backup_enabled; aws.rds.instance.integration_cloudwatch_logs; aws.redshift.cluster.automated_snapshot_configured; aws.route53.resource.public_hosted_zones_cloudwatch_logging_enabled; aws.s3.bucket.access_logging_enabled; aws.s3.bucket.versioning_enabled; aws.stepfunctions.statemachine.logging_enabled; aws.stepfunctions.statemachine.change_audit_logging_enabled; aws.waf.resource.global_webacl_logging_enabled; aws.wafv2.webacl.logging_enabled; aws.waf.webacl.logging_enabled; aws.wafv2.webacl.logging_enabled
soc2_multi_cloud_cc_c_1_1_0022,MULTI_CLOUD,SOC2,soc2,,cc_c_1_1,C1.1 The entity identifies and maintains confidential information to meet the entity’s objectives related to confidentiality,,,RDS,32,automated,,,SOC2_controls_with_checks.csv,aws_rds_instance_deletion_protection,aws.rds.instance.deletion_protection_enabled
soc2_multi_cloud_cc_c_1_2_0023,MULTI_CLOUD,SOC2,soc2,,cc_c_1_2,C1.2 The entity disposes of confidential information to meet the entity’s objectives related to confidentiality,,,Multiple,36,automated,,,SOC2_controls_with_checks.csv,aws_cloudwatch_log_group_retention; aws_kinesis_stream_data_retention_period; aws_s3_bucket_versioning_enabled,aws.cloudwatch.loggroup.retention_days_minimum; aws.kinesis.stream.retention_period_minimum; aws.s3.bucket.versioning_enabled
soc2_multi_cloud_a1_1_0024,MULTI_CLOUD,SOC2,soc2,,a1_1,A1.1 Capacity Management: The entity conducts capacity planning to ensure adequate system capacity,,A1.1 Capacity Management,Multiple,64,automated,,,SOC2_controls_with_checks.csv,aws_autoscaling_group_configured; aws_autoscaling_group_health_check_enabled; aws_cloudwatch_alarm_cpu_utilization_configured; aws_cloudwatch_alarm_memory_utilization_configured; aws_dynamodb_autoscaling_enabled; aws_ec2_instance_detailed_monitoring_enabled; aws_elbv2_target_group_health_check_enabled; aws_lambda_function_reserved_concurrency; aws_rds_instance_performance_insights_enabled; aws_s3_bucket_metrics_enabled,aws.autoscaling.group.auto_scaling_group_configured; aws.autoscaling.group.security_check_health_check_enabled; aws.cloudwatch.alarm.alert_destinations_configured; aws.cloudwatch.alarm.alert_destinations_configured; aws.dynamodb.resource.dynamodb_autoscaling_enabled; aws.ec2.instance.detailed_monitoring_enabled; aws.elbv2.group.security_check_health_check_enabled; aws.lambda.function.reserved_concurrency_configured; aws.rds.instance.performance_insights_enabled; aws.s3.bucket.metrics_enabled
soc2_multi_cloud_a1_2_0025,MULTI_CLOUD,SOC2,soc2,,a1_2,"A1.2 Backup and Disaster Recovery: The entity implements backup processes, data recovery infrastructure, and environmental protections",,A1.2 Backup and Disaster Recovery,Multiple,90,automated,,,SOC2_controls_with_checks.csv,aws_backup_enabled_for_ec2; aws_backup_plan_configured; aws_backup_recovery_point_encrypted; aws_backup_vault_encryption_enabled; aws_dynamodb_backup_enabled; aws_dynamodb_pitr_enabled; aws_ebs_volume_backup_configured; aws_ec2_ebs_encryption_by_default_enabled; aws_efs_backup_enabled; aws_elasticache_backup_retention; aws_rds_backup_retention_period; aws_rds_instance_backup_enabled; aws_rds_instance_multi_az; aws_s3_bucket_replication_enabled; aws_s3_bucket_versioning_enabled,aws.backup.resource.backup_enabled_for_ec2; aws.backup.backupplan.backup_plan_configured; aws.backup.recoverypoint.backup_point_encrypted; aws.backup.backupvault.encryption_at_rest_enabled; aws.glacier.vault.encryption_at_rest_enabled; aws.dynamodb.resource.backup_enabled; aws.dynamodb.resource.backup_enabled; aws.ebs.volume.backup_configured; aws.ec2.ami.encryption_at_rest_enabled; aws.efs.have.backup_enabled; aws.elasticache.cluster.rest_encryption_enabled; aws.rds.backup_retention_period.backup_retention_period_configured; aws.rds.instance.backup_enabled; aws.rds.instance.multi_az_configured; aws.s3.bucket.replication_enabled; aws.s3.bucket.versioning_enabled
