csp,source_type,source_type_label,log_field,field_label,field_type,operators,format_hint,field_value,field_value_label,rule_id,rule_title,rule_severity,rule_threat_category,rule_check_type,rule_condition_op,rule_conditions_summary,rule_conditions_json,rule_file
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.computemanagement,Compute,oci.compute.audit.instance_pool_change,OCI Compute: Instance Pool Modified,medium,execution,log,equals,"source_type equals oci_audit AND service equals com.oraclecloud.computemanagement AND operation in [CreateInstancePool, UpdateInstancePool, TerminateInstancePool]","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.computemanagement""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""CreateInstancePool"", ""UpdateInstancePool"", ""TerminateInstancePool""]}]}",catalog/rule/oci_rule_ciem/compute/oci.compute.audit.instance_pool_change.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.computemanagement,Compute,oci.compute.audit.launch_instance,OCI Compute: Instance Launched,medium,execution,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.computemanagement AND operation equals LaunchInstance,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.computemanagement""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""LaunchInstance""}]}",catalog/rule/oci_rule_ciem/compute/oci.compute.audit.launch_instance.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.computemanagement,Compute,oci.compute.audit.terminate_instance,OCI Compute: Instance Terminated,high,impact,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.computemanagement AND operation equals TerminateInstance,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.computemanagement""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""TerminateInstance""}]}",catalog/rule/oci_rule_ciem/compute/oci.compute.audit.terminate_instance.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.containerengine,OKE (Container Engine for K8s),oci.oke.audit.cluster_deleted,OCI OKE: Kubernetes Cluster Deleted,critical,impact,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.containerengine AND operation equals DeleteCluster,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.containerengine""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteCluster""}]}",catalog/rule/oci_rule_ciem/oke/oci.oke.audit.cluster_deleted.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.containerengine,OKE (Container Engine for K8s),oci.oke.audit.node_pool_deleted,OCI OKE: Node Pool Deleted,high,impact,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.containerengine AND operation equals DeleteNodePool,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.containerengine""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteNodePool""}]}",catalog/rule/oci_rule_ciem/oke/oci.oke.audit.node_pool_deleted.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.database,Database Service,oci.database.audit.atp_wallet_downloaded,OCI Database: ATP/ADW Connection Wallet Downloaded,critical,credential_access,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.database AND operation equals GenerateAutonomousDatabaseWallet,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.database""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""GenerateAutonomousDatabaseWallet""}]}",catalog/rule/oci_rule_ciem/database/oci.database.audit.atp_wallet_downloaded.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.database,Database Service,oci.database.audit.db_backup_deleted,OCI Database: DB Backup Deleted,high,impact,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.database AND operation equals DeleteBackup,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.database""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteBackup""}]}",catalog/rule/oci_rule_ciem/database/oci.database.audit.db_backup_deleted.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.database,Database Service,oci.database.audit.db_system_deleted,OCI Database: DB System Deleted,critical,impact,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.database AND operation equals DeleteDbSystem,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.database""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteDbSystem""}]}",catalog/rule/oci_rule_ciem/database/oci.database.audit.db_system_deleted.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.ciem.chain.privilege_escalation_via_policy,OCI CIEM: Privilege Escalation via Policy Creation + API Key,critical,privilege_escalation,log_correlation,equals,"source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation in [CreatePolicy, UpdatePolicy]","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""CreatePolicy"", ""UpdatePolicy""]}]}",catalog/rule/oci_rule_ciem/ciem/oci.ciem.chain.privilege_escalation_via_policy.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.ciem.chain.privilege_escalation_via_policy,OCI CIEM: Privilege Escalation via Policy Creation + API Key,critical,privilege_escalation,log_correlation,equals,"source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation in [UploadApiKey, CreateAuthToken]","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""UploadApiKey"", ""CreateAuthToken""]}]}",catalog/rule/oci_rule_ciem/ciem/oci.ciem.chain.privilege_escalation_via_policy.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.add_user_to_group,OCI IAM: User Added to Group,high,privilege_escalation,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation equals AddUserToGroup,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""AddUserToGroup""}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.add_user_to_group.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.create_api_key,OCI IAM: API Signing Key Created for User,high,credential_access,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation equals UploadApiKey,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""UploadApiKey""}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.create_api_key.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.create_auth_token,OCI IAM: Auth Token Created for User,high,credential_access,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation equals CreateAuthToken,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateAuthToken""}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.create_auth_token.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.create_customer_secret_key,OCI IAM: Customer Secret Key Created (S3-compat),high,credential_access,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation equals CreateCustomerSecretKey,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateCustomerSecretKey""}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.create_customer_secret_key.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.create_group,OCI IAM: New IAM Group Created,medium,privilege_escalation,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation equals CreateGroup,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateGroup""}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.create_group.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.create_policy,OCI IAM: Permissive Policy Created,critical,privilege_escalation,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation equals CreatePolicy,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreatePolicy""}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.create_policy.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.create_user,OCI IAM: New User Created,high,persistence,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation equals CreateUser,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateUser""}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.create_user.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.delete_api_key,OCI IAM: API Signing Key Deleted,medium,defense_evasion,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation equals DeleteApiKey,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteApiKey""}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.delete_api_key.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.delete_user,OCI IAM: User Deleted,high,impact,log,equals,source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation equals DeleteUser,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteUser""}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.delete_user.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.identity_provider_change,OCI IAM: Identity Provider Modified,critical,persistence,log,equals,"source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation in [CreateIdentityProvider, UpdateIdentityProvider, DeleteIdentityProvider]","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""CreateIdentityProvider"", ""UpdateIdentityProvider"", ""DeleteIdentityProvider""]}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.identity_provider_change.yaml
oci,oci_audit,OCI Audit Log,service,Service / Provider,enum,"equals, not_equals, in",Reversed-domain namespace — use 'com.oraclecloud.identitycontrolplane' NOT 'IAM',com.oraclecloud.identitycontrolplane,IAM (Identity Control Plane),oci.iam.audit.mfa_totp_device_change,OCI IAM: MFA TOTP Device Modified or Removed,critical,defense_evasion,log,equals,"source_type equals oci_audit AND service equals com.oraclecloud.identitycontrolplane AND operation in [CreateMfaTotpDevice, DeleteMfaTotpDevice, GenerateTotpSeed]","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""oci_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""com.oraclecloud.identitycontrolplane""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""CreateMfaTotpDevice"", ""DeleteMfaTotpDevice"", ""GenerateTotpSeed""]}]}",catalog/rule/oci_rule_ciem/iam/oci.iam.audit.mfa_totp_device_change.yaml
