csv_rule_id,yaml_rule_id,match_type,service,status
alicloud.(Analogue) DataHub + Flink (delivery).streaming_security_firehose_logging_enabled,alicloud.(Analogue) DataHub + Flink (delivery).streaming_security_firehose_logging_enabled,no_match,(Analogue) DataHub + Flink (delivery),⚠️ Needs Review
alicloud.Realtime Compute for Apache Flink.streaming_security_analytics_role_least_privilege,alicloud.Realtime Compute for Apache Flink.streaming_security_analytics_role_least_privilege,no_match,Realtime Compute for Apache Flink,⚠️ Needs Review
alicloud.Realtime Compute for Apache Flink.streaming_security_analytics_network_private_only,alicloud.Realtime Compute for Apache Flink.streaming_security_analytics_network_private_only,no_match,Realtime Compute for Apache Flink,⚠️ Needs Review
alicloud.Realtime Compute for Apache Flink.streaming_security_analytics_checkpoints_and_outputs_encrypted,alicloud.Realtime Compute for Apache Flink.streaming_security_analytics_checkpoints_and_outputs_encrypted,no_match,Realtime Compute for Apache Flink,⚠️ Needs Review
alicloud.Kafka Consumer Group.streaming_security_consumer_auth_required,alicloud.Kafka Consumer Group.streaming_security_consumer_auth_required,no_match,Kafka Consumer Group,⚠️ Needs Review
alicloud.Kafka Consumer Group.streaming_security_consumer_access_least_privilege,alicloud.Kafka Consumer Group.streaming_security_consumer_access_least_privilege,no_match,Kafka Consumer Group,⚠️ Needs Review
alicloud.DataHub Consumer.streaming_security_consumer_auth_required,alicloud.DataHub Consumer.streaming_security_consumer_auth_required,no_match,DataHub Consumer,⚠️ Needs Review
alicloud.DataHub Consumer.streaming_security_consumer_access_least_privilege,alicloud.DataHub Consumer.streaming_security_consumer_access_least_privilege,no_match,DataHub Consumer,⚠️ Needs Review
alicloud.ApsaraVideo Live Stream.streaming_security_video_encryption_at_rest_enabled,alicloud.ApsaraVideo Live Stream.streaming_security_video_encryption_at_rest_enabled,no_match,ApsaraVideo Live Stream,⚠️ Needs Review
alicloud.ApsaraVideo Live Stream.streaming_security_video_encryption_in_transit_required,alicloud.ApsaraVideo Live Stream.streaming_security_video_encryption_in_transit_required,no_match,ApsaraVideo Live Stream,⚠️ Needs Review
alicloud.ApsaraVideo Live Stream.streaming_security_video_retention_days_minimum_configured,alicloud.ApsaraVideo Live Stream.streaming_security_video_retention_days_minimum_configured,no_match,ApsaraVideo Live Stream,⚠️ Needs Review
alicloud.ACR Repository.supply_chain_security_registry_repo_private_or_access_restricted,alicloud.ACR Repository.supply_chain_security_registry_repo_private_or_access_restricted,no_match,ACR Repository,⚠️ Needs Review
alicloud.ACR Repository.supply_chain_security_registry_image_scanning_enabled,alicloud.ACR Repository.supply_chain_security_registry_image_scanning_enabled,no_match,ACR Repository,⚠️ Needs Review
alicloud.ACR Repository.supply_chain_security_registry_immutable_tags_or_signing_enforced,alicloud.ACR Repository.supply_chain_security_registry_immutable_tags_or_signing_enforced,no_match,ACR Repository,⚠️ Needs Review
alicloud.ACR Repo Policy.supply_chain_security_registry_policy_no_public_pull_push,alicloud.ACR Repo Policy.supply_chain_security_registry_policy_no_public_pull_push,no_match,ACR Repo Policy,⚠️ Needs Review
alicloud.ACR Repo Policy.supply_chain_security_registry_policy_no_wildcard_admin,alicloud.ACR Repo Policy.supply_chain_security_registry_policy_no_wildcard_admin,no_match,ACR Repo Policy,⚠️ Needs Review
alicloud.ACR Replication Rule.supply_chain_security_registry_replication_cross_region_encrypted,alicloud.ACR Replication Rule.supply_chain_security_registry_replication_cross_region_encrypted,no_match,ACR Replication Rule,⚠️ Needs Review
alicloud.ACR Replication Rule.supply_chain_security_registry_replication_destinations_least_privilege,alicloud.ACR Replication Rule.supply_chain_security_registry_replication_destinations_least_privilege,no_match,ACR Replication Rule,⚠️ Needs Review
alicloud.Container Registry (ACR) Lifecycle Policy.supply_chain_security_lifecycle_policy_unused_or_old_tags_expire,alicloud.Container Registry (ACR) Lifecycle Policy.supply_chain_security_lifecycle_policy_unused_or_old_tags_expire,no_match,Container Registry (ACR) Lifecycle Policy,⚠️ Needs Review
alicloud.Container Registry (ACR) Lifecycle Policy.supply_chain_security_lifecycle_policy_policy_storage_encrypted,alicloud.Container Registry (ACR) Lifecycle Policy.supply_chain_security_lifecycle_policy_policy_storage_encrypted,no_match,Container Registry (ACR) Lifecycle Policy,⚠️ Needs Review
alicloud.Security Center Detector/Agent.threat_security_detector_enabled_in_all_regions,alicloud.Security Center Detector/Agent.threat_security_detector_enabled_in_all_regions,no_match,Security Center Detector/Agent,⚠️ Needs Review
alicloud.Security Center Detector/Agent.threat_security_detector_finding_export_encrypted_destination,alicloud.Security Center Detector/Agent.threat_security_detector_finding_export_encrypted_destination,no_match,Security Center Detector/Agent,⚠️ Needs Review
alicloud.Security Center Console.threat_security_hub_master_member_configured,alicloud.Security Center Console.threat_security_hub_master_member_configured,no_match,Security Center Console,⚠️ Needs Review
alicloud.Security Center Console.threat_security_hub_auto_enroll_new_accounts,alicloud.Security Center Console.threat_security_hub_auto_enroll_new_accounts,no_match,Security Center Console,⚠️ Needs Review
alicloud.CFW/WAF IP Sets.threat_security_ip_set_sources_trusted,alicloud.CFW/WAF IP Sets.threat_security_ip_set_sources_trusted,no_match,CFW/WAF IP Sets,⚠️ Needs Review
alicloud.CFW/WAF IP Sets.threat_security_ip_set_storage_encrypted,alicloud.CFW/WAF IP Sets.threat_security_ip_set_storage_encrypted,no_match,CFW/WAF IP Sets,⚠️ Needs Review
alicloud.CFW/WAF IP Sets.threat_security_ip_set_used_by_detectors,alicloud.CFW/WAF IP Sets.threat_security_ip_set_used_by_detectors,no_match,CFW/WAF IP Sets,⚠️ Needs Review
alicloud.SLS Log Audit Custom Patterns.threat_security_custom_identifier_source_trusted,alicloud.SLS Log Audit Custom Patterns.threat_security_custom_identifier_source_trusted,no_match,SLS Log Audit Custom Patterns,⚠️ Needs Review
alicloud.SLS Log Audit Custom Patterns.threat_security_custom_identifier_storage_encrypted,alicloud.SLS Log Audit Custom Patterns.threat_security_custom_identifier_storage_encrypted,no_match,SLS Log Audit Custom Patterns,⚠️ Needs Review
alicloud.Security Center Custom Rules.threat_security_custom_identifier_source_trusted,alicloud.Security Center Custom Rules.threat_security_custom_identifier_source_trusted,no_match,Security Center Custom Rules,⚠️ Needs Review
alicloud.Security Center Custom Rules.threat_security_custom_identifier_storage_encrypted,alicloud.Security Center Custom Rules.threat_security_custom_identifier_storage_encrypted,no_match,Security Center Custom Rules,⚠️ Needs Review
alicloud.Security Center Finding/Alert.threat_security_finding_alert_destinations_configured,alicloud.Security Center Finding/Alert.threat_security_finding_alert_destinations_configured,no_match,Security Center Finding/Alert,⚠️ Needs Review
alicloud.Security Center Finding/Alert.threat_security_finding_archival_export_encrypted,alicloud.Security Center Finding/Alert.threat_security_finding_archival_export_encrypted,no_match,Security Center Finding/Alert,⚠️ Needs Review
alicloud.Security Center Finding/Alert.threat_security_finding_suppression_rules_documented_and_scoped,alicloud.Security Center Finding/Alert.threat_security_finding_suppression_rules_documented_and_scoped,no_match,Security Center Finding/Alert,⚠️ Needs Review
alicloud.Security Center Vulnerability Scan.vuln_security_scan_agents_or_scanners_deployed,alicloud.Security Center Vulnerability Scan.vuln_security_scan_agents_or_scanners_deployed,no_match,Security Center Vulnerability Scan,⚠️ Needs Review
alicloud.Security Center Vulnerability Scan.vuln_security_scan_scope_includes_all_asset_groups,alicloud.Security Center Vulnerability Scan.vuln_security_scan_scope_includes_all_asset_groups,no_match,Security Center Vulnerability Scan,⚠️ Needs Review
alicloud.Security Center Vulnerability Scan.vuln_security_scan_results_export_destination_encrypted,alicloud.Security Center Vulnerability Scan.vuln_security_scan_results_export_destination_encrypted,no_match,Security Center Vulnerability Scan,⚠️ Needs Review
alicloud.Security Center Patches.vuln_security_patch_baseline_defined_for_os_families,alicloud.Security Center Patches.vuln_security_patch_baseline_defined_for_os_families,no_match,Security Center Patches,⚠️ Needs Review
alicloud.Security Center Patches.vuln_security_patch_approval_rules_defined,alicloud.Security Center Patches.vuln_security_patch_approval_rules_defined,no_match,Security Center Patches,⚠️ Needs Review
alicloud.Security Center Patches.vuln_security_patch_maintenance_windows_configured,alicloud.Security Center Patches.vuln_security_patch_maintenance_windows_configured,no_match,Security Center Patches,⚠️ Needs Review
alicloud.OOS Patch Task.vuln_security_patch_baseline_defined_for_os_families,alicloud.OOS Patch Task.vuln_security_patch_baseline_defined_for_os_families,no_match,OOS Patch Task,⚠️ Needs Review
alicloud.OOS Patch Task.vuln_security_patch_approval_rules_defined,alicloud.OOS Patch Task.vuln_security_patch_approval_rules_defined,no_match,OOS Patch Task,⚠️ Needs Review
alicloud.OOS Patch Task.vuln_security_patch_maintenance_windows_configured,alicloud.OOS Patch Task.vuln_security_patch_maintenance_windows_configured,no_match,OOS Patch Task,⚠️ Needs Review
alicloud.Security Center - Vulnerability Scan.vuln_security_assessment_policy_store_encrypted,alicloud.Security Center - Vulnerability Scan.vuln_security_assessment_policy_store_encrypted,no_match,Security Center - Vulnerability Scan,⚠️ Needs Review
alicloud.Security Center - Vulnerability Scan.vuln_security_assessment_roles_least_privilege,alicloud.Security Center - Vulnerability Scan.vuln_security_assessment_roles_least_privilege,no_match,Security Center - Vulnerability Scan,⚠️ Needs Review
alicloud.Security Center Auto-Protection.vuln_security_automation_execution_roles_least_privilege,alicloud.Security Center Auto-Protection.vuln_security_automation_execution_roles_least_privilege,no_match,Security Center Auto-Protection,⚠️ Needs Review
alicloud.Security Center Auto-Protection.vuln_security_automation_change_audit_logging_enabled,alicloud.Security Center Auto-Protection.vuln_security_automation_change_audit_logging_enabled,no_match,Security Center Auto-Protection,⚠️ Needs Review
alicloud.OOS Patch Automation.vuln_security_automation_execution_roles_least_privilege,alicloud.OOS Patch Automation.vuln_security_automation_execution_roles_least_privilege,no_match,OOS Patch Automation,⚠️ Needs Review
alicloud.OOS Patch Automation.vuln_security_automation_change_audit_logging_enabled,alicloud.OOS Patch Automation.vuln_security_automation_change_audit_logging_enabled,no_match,OOS Patch Automation,⚠️ Needs Review
alicloud.Security Center Baseline Checks.vuln_security_baseline_required_controls_present,alicloud.Security Center Baseline Checks.vuln_security_baseline_required_controls_present,no_match,Security Center Baseline Checks,⚠️ Needs Review
alicloud.Security Center Baseline Checks.vuln_security_baseline_exemptions_have_expiry_and_owner,alicloud.Security Center Baseline Checks.vuln_security_baseline_exemptions_have_expiry_and_owner,no_match,Security Center Baseline Checks,⚠️ Needs Review
alicloud.Cloud Assistant + OOS (Patch Mgmt).vuln_security_maintenance_window_defined,alicloud.Cloud Assistant + OOS (Patch Mgmt).vuln_security_maintenance_window_defined,no_match,Cloud Assistant + OOS (Patch Mgmt),⚠️ Needs Review
alicloud.Cloud Assistant + OOS (Patch Mgmt).vuln_security_maintenance_execution_roles_least_privilege,alicloud.Cloud Assistant + OOS (Patch Mgmt).vuln_security_maintenance_execution_roles_least_privilege,no_match,Cloud Assistant + OOS (Patch Mgmt),⚠️ Needs Review
alicloud.PAI - Model Management.ai_services_model_artifact_encrypted_at_rest,alicloud.PAI - Model Management.ai_services_model_artifact_encrypted_at_rest,no_match,PAI - Model Management,⚠️ Needs Review
alicloud.PAI - Model Management.ai_services_model_kms_cmk_used,alicloud.PAI - Model Management.ai_services_model_kms_cmk_used,no_match,PAI - Model Management,⚠️ Needs Review
alicloud.PAI - Model Management.ai_services_model_execution_role_least_privilege,alicloud.PAI - Model Management.ai_services_model_execution_role_least_privilege,no_match,PAI - Model Management,⚠️ Needs Review
alicloud.PAI - Model Management.ai_services_model_image_scan_passed,alicloud.PAI - Model Management.ai_services_model_image_scan_passed,no_match,PAI - Model Management,⚠️ Needs Review
alicloud.PAI - Model Registry.ai_services_model_version_kms_encryption_enabled,alicloud.PAI - Model Registry.ai_services_model_version_kms_encryption_enabled,no_match,PAI - Model Registry,⚠️ Needs Review
alicloud.PAI - Model Registry.ai_services_model_version_package_approved,alicloud.PAI - Model Registry.ai_services_model_version_package_approved,no_match,PAI - Model Registry,⚠️ Needs Review
alicloud.PAI - Model Registry.ai_services_model_version_image_scan_passed,alicloud.PAI - Model Registry.ai_services_model_version_image_scan_passed,no_match,PAI - Model Registry,⚠️ Needs Review
