unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,gcp_checks,updated_gcp_checks,mapped_rule_id
soc2_multi_cloud_cc_7_3_0017,MULTI_CLOUD,SOC2,soc2,,cc_7_3,"CC7.3 The entity evaluates security events to determine whether they could or have resulted in a failure of the entity to meet its objectives (security incidents) and, if so, takes actions to prevent or address such failures",,,Multiple,256,automated,,,SOC2_controls_with_checks.csv,gcp_cloudsql_instance_postgres_log_connections_flag; gcp_cloudsql_instance_postgres_log_disconnections_flag; gcp_cloudsql_instance_postgres_log_error_verbosity_flag; gcp_cloudsql_instance_postgres_log_min_duration_statement_flag; gcp_cloudsql_instance_postgres_log_min_error_statement_flag; gcp_cloudsql_instance_postgres_log_min_messages_flag; gcp_cloudsql_instance_postgres_log_statement_flag; gcp_compute_loadbalancer_logging_enabled; gcp_compute_network_dns_logging_enabled; gcp_compute_project_os_login_enabled; gcp_compute_subnet_flow_logs_enabled; gcp_iam_audit_logs_enabled; gcp_iam_cloud_asset_inventory_enabled; gcp_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp_storage_bucket_log_retention_policy_lock,gcp.cloudsql.instance.postgres_log_connections_flag; gcp.cloudsql.instance.postgres_log_disconnections_flag; gcp.cloudsql.instance.postgres_log_error_verbosity_flag; gcp.cloudsql.instance.postgres_log_min_duration_statement_flag; gcp.cloudsql.instance.postgres_log_min_error_statement_flag; gcp.cloudsql.instance.postgres_log_min_messages_flag; gcp.cloudsql.instance.postgres_log_statement_flag; gcp.compute.loadbalancer.logging_enabled; gcp.compute.network.dns_logging_enabled; gcp.compute.project.os_login_enabled; gcp.compute.subnet.flow_logs_enabled; gcp.iam.audit.logs_enabled; gcp.iam.cloud.asset_inventory_enabled; gcp.logging.log.metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_custom_role_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_project_ownership_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp.storage.bucket.log_retention_policy_lock,gcp.cloudsql.instance.postgres_log_connections_flag; gcp.cloudsql.instance.postgres_log_disconnections_flag; gcp.cloudsql.instance.postgres_log_error_verbosity_flag; gcp.cloudsql.instance.postgres_log_min_duration_statement_flag; gcp.cloudsql.instance.postgres_log_min_error_statement_flag; gcp.cloudsql.instance.postgres_log_min_messages_flag; gcp.cloudsql.instance.postgres_log_statement_flag; gcp.compute.instance.loadbalancer_logging_enabled; gcp.compute.network.dns_logging_enabled; gcp.compute.instance.project_os_login_enabled; gcp.compute.subnetwork.logs_enabled; gcp.iam.policy.audit_logs_enabled; gcp.iam.policy.cloud_asset_inventory_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_custom_role_changes_alerts_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_filter_alerts_vpc_changes; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.storage.bucket.log_retention_policy_lock
soc2_multi_cloud_cc_7_4_0018,MULTI_CLOUD,SOC2,soc2,,cc_7_4,"CC7.4 The entity responds to identified security incidents by executing a defined incident response program to understand, contain, remediate, and communicate security incidents, as appropriate",,,Multiple,144,automated,,,SOC2_controls_with_checks.csv,gcp_cloudsql_instance_automated_backups; gcp_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled,gcp.cloudsql.instance.automated_backups; gcp.logging.log.metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_custom_role_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_project_ownership_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_route_changes_enabled,gcp.cloudsql.instance.automated_backups; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_custom_role_changes_alerts_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_filter_alerts_vpc_changes; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled
soc2_multi_cloud_cc_7_5_0019,MULTI_CLOUD,SOC2,soc2,,cc_7_5,"CC7.5 The entity identifies, develops, and implements activities to recover from identified security incidents",,,Multiple,48,automated,,,SOC2_controls_with_checks.csv,gcp_cloudsql_instance_automated_backups,gcp.cloudsql.instance.automated_backups,gcp.cloudsql.instance.automated_backups
soc2_multi_cloud_cc_8_1_0020,MULTI_CLOUD,SOC2,soc2,,cc_8_1,"CC8.1 The entity authorizes, designs, develops or acquires, configures, documents, tests, approves, and implements changes to infrastructure, data, software, and procedures to meet its objectives",,,CONFIG,63,automated,,,SOC2_controls_with_checks.csv,gcp_iam_cloud_asset_inventory_enabled,gcp.iam.cloud.asset_inventory_enabled,gcp.iam.policy.cloud_asset_inventory_enabled
soc2_multi_cloud_cc_a_1_1_0021,MULTI_CLOUD,SOC2,soc2,,cc_a_1_1,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates, approves, maintains, and monitors environmental protections, software, data back-up processes, and recovery infrastructure to meet its objectives",,,Multiple,288,automated,,,SOC2_controls_with_checks.csv,gcp_cloudsql_instance_postgres_log_connections_flag; gcp_cloudsql_instance_postgres_log_disconnections_flag; gcp_cloudsql_instance_postgres_log_error_verbosity_flag; gcp_cloudsql_instance_postgres_log_min_duration_statement_flag; gcp_cloudsql_instance_postgres_log_min_error_statement_flag; gcp_cloudsql_instance_postgres_log_min_messages_flag; gcp_cloudsql_instance_postgres_log_statement_flag; gcp_compute_loadbalancer_logging_enabled; gcp_compute_network_dns_logging_enabled; gcp_compute_project_os_login_enabled; gcp_compute_subnet_flow_logs_enabled; gcp_iam_audit_logs_enabled; gcp_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp_logging_sink_created; gcp_storage_bucket_log_retention_policy_lock,gcp.cloudsql.instance.postgres_log_connections_flag; gcp.cloudsql.instance.postgres_log_disconnections_flag; gcp.cloudsql.instance.postgres_log_error_verbosity_flag; gcp.cloudsql.instance.postgres_log_min_duration_statement_flag; gcp.cloudsql.instance.postgres_log_min_error_statement_flag; gcp.cloudsql.instance.postgres_log_min_messages_flag; gcp.cloudsql.instance.postgres_log_statement_flag; gcp.compute.loadbalancer.logging_enabled; gcp.compute.network.dns_logging_enabled; gcp.compute.project.os_login_enabled; gcp.compute.subnet.flow_logs_enabled; gcp.iam.audit.logs_enabled; gcp.logging.log.metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_custom_role_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_project_ownership_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp.logging.sink.created; gcp.storage.bucket.log_retention_policy_lock,gcp.cloudsql.instance.postgres_log_connections_flag; gcp.cloudsql.instance.postgres_log_disconnections_flag; gcp.cloudsql.instance.postgres_log_error_verbosity_flag; gcp.cloudsql.instance.postgres_log_min_duration_statement_flag; gcp.cloudsql.instance.postgres_log_min_error_statement_flag; gcp.cloudsql.instance.postgres_log_min_messages_flag; gcp.cloudsql.instance.postgres_log_statement_flag; gcp.compute.instance.loadbalancer_logging_enabled; gcp.compute.network.dns_logging_enabled; gcp.compute.instance.project_os_login_enabled; gcp.compute.subnetwork.logs_enabled; gcp.iam.policy.audit_logs_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_custom_role_changes_alerts_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_filter_alerts_vpc_changes; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.changes_enabled; gcp.storage.bucket.log_retention_policy_lock
soc2_multi_cloud_cc_c_1_1_0022,MULTI_CLOUD,SOC2,soc2,,cc_c_1_1,C1.1 The entity identifies and maintains confidential information to meet the entity’s objectives related to confidentiality,,,RDS,32,automated,,,SOC2_controls_with_checks.csv,gcp_bigquery_dataset_cmk_encryption; gcp_bigquery_table_cmk_encryption; gcp_compute_instance_confidential_computing_enabled; gcp_compute_instance_encryption_with_csek_enabled; gcp_dataproc_encrypted_with_cmks_disabled,gcp.bigquery.dataset.cmk_encryption; gcp.bigquery.table.cmk_encryption; gcp.compute.instance.confidential_computing_enabled; gcp.compute.instance.encryption_with_csek_enabled; gcp.dataproc.encrypted.with_cmks_disabled,gcp.bigquery.dataset.dataset_cmk_encryption_configured; gcp.bigquery.table.encryption_enabled; gcp.compute.instance.confidential_computing_enabled; gcp.compute.instance.encryption_with_csek_enabled; gcp.dataproc.cluster.encrypted_with_cmks_disabled
soc2_multi_cloud_cc_c_1_2_0023,MULTI_CLOUD,SOC2,soc2,,cc_c_1_2,C1.2 The entity disposes of confidential information to meet the entity’s objectives related to confidentiality,,,Multiple,36,automated,,,SOC2_controls_with_checks.csv,gcp_storage_bucket_log_retention_policy_lock,gcp.storage.bucket.log_retention_policy_lock,gcp.storage.bucket.log_retention_policy_lock
soc2_multi_cloud_a1_1_0024,MULTI_CLOUD,SOC2,soc2,,a1_1,A1.1 Capacity Management: The entity conducts capacity planning to ensure adequate system capacity,,A1.1 Capacity Management,Multiple,64,automated,,,SOC2_controls_with_checks.csv,gcp_bigquery_capacity_monitoring; gcp_cloudfunctions_concurrency_limit; gcp_cloudsql_instance_high_availability; gcp_compute_autoscaler_configured; gcp_compute_instance_group_autoscaling; gcp_gke_cluster_autoscaling_enabled; gcp_load_balancer_health_check_configured; gcp_monitoring_capacity_alerts; gcp_monitoring_cpu_utilization_alert; gcp_monitoring_memory_utilization_alert,gcp.bigquery.capacity.monitoring; gcp.cloudfunctions.concurrency.limit; gcp.cloudsql.instance.high_availability; gcp.compute.autoscaler.configured; gcp.compute.instance.group_autoscaling; gcp.gke.cluster.autoscaling_enabled; gcp.load.balancer.health_check_configured; gcp.monitoring.capacity.alerts; gcp.monitoring.cpu.utilization_alert; gcp.monitoring.memory.utilization_alert,gcp.bigquery.reservation.capacity_monitoring_configured; gcp.cloudfunctions.function.concurrency_limit_configured; gcp.cloudsql.instance.high_availability; gcp.compute.autoscaler.autoscaler_configured; gcp.compute.instance.group_autoscaling; gcp.monitoring.alert_policy.capacity_alerts_configured; gcp.monitoring.alert_policy.cpu_utilization_alert_configured; gcp.monitoring.alert_policy.memory_utilization_alert_configured
soc2_multi_cloud_a1_2_0025,MULTI_CLOUD,SOC2,soc2,,a1_2,"A1.2 Backup and Disaster Recovery: The entity implements backup processes, data recovery infrastructure, and environmental protections",,A1.2 Backup and Disaster Recovery,Multiple,90,automated,,,SOC2_controls_with_checks.csv,gcp_backup_dr_configured; gcp_backup_enabled_for_vms; gcp_bigtable_backup_enabled; gcp_cloudsql_backup_enabled; gcp_cloudsql_backup_retention; gcp_compute_snapshot_schedule; gcp_filestore_backup_enabled; gcp_persistent_disk_snapshot; gcp_spanner_backup_enabled; gcp_storage_multi_region; gcp_storage_object_retention; gcp_storage_versioning_enabled,gcp.backup.dr.configured; gcp.backup.enabled.for_vms; gcp.bigtable.backup.enabled; gcp.cloudsql.backup.enabled; gcp.cloudsql.backup.retention; gcp.compute.snapshot.schedule; gcp.filestore.backup.enabled; gcp.persistent.disk.snapshot; gcp.spanner.backup.enabled; gcp.storage.multi.region; gcp.storage.object.retention; gcp.storage.versioning.enabled,gcp.compute.disk.cmk_cmek_configured; gcp.compute.instance.ssm_enabled; gcp.bigtable.instance.backup_enabled; gcp.cloudsql.instance.backup_enabled; gcp.cloudsql.instance.backup_retention_configured; gcp.compute.resource_policy.snapshot_schedule_configured; gcp.filestore.instance.backup_enabled; gcp.spanner.instance.backup_enabled; gcp.storage.bucket.multi_region_configured; gcp.storage.bucket.object_retention_configured; gcp.storage.bucket.versioning_enabled
cis_gcp_gcp_4.1.1_0014,GCP,CIS,cis_gcp,v1.0,4.1.1,Ensure that the cluster-admin role is only used where required,The RBAC role cluster-admin provides wide-ranging powers over the environment and should be used only where and when needed.,4 Section,GKE,1,automated,,1. https://kubernetes.io/docs/concepts/cluster-administration/ 2. https://kubernetes.io/docs/reference/access-authn-authz/rbac/,gcp_controls_FINAL_20251031_201244.csv,gcp_gke_cluster_role_cluster_admin_restrictions,gcp.gke.cluster.role_cluster_admin_restrictions,
cis_gcp_gcp_4.1.2_0015,GCP,CIS,cis_gcp,v1.7.0,4.1.2,Minimize access to secrets,"The Kubernetes API stores secrets, which may be service account tokens for the Kubernetes API or credentials used by workloads in the cluster. Access to these secrets should be restricted to the smallest possible group of users to reduce the risk of privilege escalation.",,GKE,1,automated,,,gcp_controls_FINAL_20251031_201244.csv,gcp_gke_kubernetes_secrets_rbac_minimal_access,gcp.gke.kubernetes.secrets_rbac_minimal_access,
cis_gcp_gcp_4.1.4_0017,GCP,CIS,cis_gcp,v1.0,4.1.4,Ensure that default service accounts are not actively used,The default service account should not be used to ensure that rights granted to applications can be more easily audited and reviewed.,4 Section,GKE,1,automated,,1. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service- account/,gcp_controls_FINAL_20251031_201244.csv,gcp_gke_namespace_default_service_account_usage_disabled,gcp.gke.namespace.default_service_account_usage_disabled,
cis_gcp_gcp_4.1.5_0018,GCP,CIS,cis_gcp,v1.0,4.1.5,Ensure that Service Account Tokens are only mounted where necessary,Service accounts tokens should not be mounted in pods except where the workload running in the pod explicitly needs to communicate with the API server,4 Section,GKE,1,automated,,1. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service- account/ Internal Only - General,gcp_controls_FINAL_20251031_201244.csv,gcp_gke_pod_service_account_token_mount_check,gcp.gke.pod.service_account_token_mount_check,
cis_gcp_gcp_4.1.6_0019,GCP,CIS,cis_gcp,v1.7.0,4.1.6,Avoid use of system:masters group,"The special group system:masters should not be used to grant permissions to any user or service account, except where strictly necessary (e.g. bootstrapping access prior to RBAC being fully available)",,GKE,1,automated,,1. https://github.com/kubernetes/kubernetes/blob/master/pkg/registry/rbac/escalatio n_check.go#L38,gcp_controls_FINAL_20251031_201244.csv,gcp_gke_cluster_system_masters_group_absence,gcp.gke.cluster.system_masters_group_absence,
cis_gcp_gcp_4.1.7_0020,GCP,CIS,cis_gcp,v1.7.0,4.1.7,"Limit use of the Bind, Impersonate and Escalate permissions in the Kubernetes cluster","Cluster roles and roles with the impersonate, bind or escalate permissions should not be granted unless strictly required. Each of these permissions allow a particular subject to escalate their privileges beyond those explicitly granted by cluster administrators",,GKE,1,automated,,1. https://www.impidio.com/blog/kubernetes-rbac-security-pitfalls 2. https://raesene.github.io/blog/2020/12/12/Escalating_Away/ 3. https://raesene.github.io/blog/2021/01/16/Getting-Into-A-Bind-with-Kubernetes/,gcp_controls_FINAL_20251031_201244.csv,gcp_gke_kubernetes_rbac_privilege_escalation_permissions,gcp.gke.kubernetes.rbac_privilege_escalation_permissions,
cis_gcp_gcp_4.1.8_0021,GCP,CIS,cis_gcp,v1.7.0,4.1.8,Avoid bindings to system:anonymous,Avoid ClusterRoleBindings nor RoleBindings with the user system:anonymous.,,GKE,1,automated,,1. https://kubernetes.io/docs/reference/access-authn-authz/rbac/#discovery-roles,gcp_controls_FINAL_20251031_201244.csv,gcp_gke_rbac_no_system_anonymous_bindings,gcp.gke.rbac.no_system_anonymous_bindings,
cis_gcp_gcp_4.1.9_0022,GCP,CIS,cis_gcp,v1.7.0,4.1.9,Avoid non-default bindings to system:unauthenticated,"Avoid non-default ClusterRoleBindings and RoleBindings with the group system:unauthenticated, except the ClusterRoleBinding system:public-info- viewer.",,GKE,1,automated,,1. https://kubernetes.io/docs/reference/access-authn-authz/rbac/#discovery-roles,gcp_controls_FINAL_20251031_201244.csv,gcp_gke_rbac_nondefault_unauthenticated_bindings_absent,gcp.gke.rbac.nondefault_unauthenticated_bindings_absent,
cis_gcp_gcp_4.2.1_0024,GCP,CIS,cis_gcp,v1.0,4.2.1,Ensure that the cluster enforces Pod Security Standard Baseline profile or stricter for all namespaces.,The Pod Security Standard Baseline profile defines a baseline for container security. You can enforce this by using the built-in Pod Security Admission controller.,4 Section,GKE,1,automated,,,gcp_controls_FINAL_20251031_201244.csv,gcp_gke_namespace_pod_security_baseline_enforcement_check,gcp.gke.namespace.pod_security_baseline_enforcement_check,
cis_gcp_gcp_4.3.1_0025,GCP,CIS,cis_gcp,v1.0,4.3.1,Ensure that the CNI in use supports Network Policies,There are a variety of CNI plugins available for Kubernetes. If the CNI in use does not support Network Policies it may not be possible to effectively restrict traffic in the cluster.,4 Section,KUBERNETES,1,automated,,1. https://kubernetes.io/docs/concepts/services-networking/network-policies/ 2. https://kubernetes.io/docs/concepts/extend-kubernetes/compute-storage- net/network-plugins/ 3. https://cloud.google.com/kubernetes-engine/docs/concepts/network-overview,gcp_controls_FINAL_20251031_201244.csv,gcp_kubernetes_cluster_network_policy_support_check,gcp.kubernetes.cluster.network_policy_support_check,
